,CASE_STATUS,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,LOCATION,YEAR
551,CERTIFIED,2019-02-27,H-1B,"ANALYST, DATA & ANALYSIS",Y,"DIGITAS, INC.",NEW YORK,NY,10014,51064.0,Year,I,"NEW YORK, NY",2019
552,CERTIFIED,2019-02-28,H-1B,BUSINESS DATA ANALYST,Y,FLUZ FLUZ LLC,NEW YORK,NY,10036,74443.0,Year,II,"NEW YORK, NY",2019
553,CERTIFIED,2019-02-28,H-1B,BUSINESS DATA ANALYST,Y,FLUZ FLUZ LLC,NEW YORK,NY,10036,51064.0,Year,I,"NEW YORK, NY",2019
554,CERTIFIED,2019-02-28,H-1B,BUSINESS DATA ANALYST,Y,"CERTIK, LLC",NEW YORK,NY,10017,51064.0,Year,I,"NEW YORK, NY",2019
555,CERTIFIED,2019-02-28,H-1B,DATA ANALYST,Y,AI MEDIA GROUP LLC.,NEW YORK,NY,10018,74443.0,Year,II,"NEW YORK, NY",2019
556,CERTIFIED,2019-03-01,H-1B,"ASSOCIATE, DATA SCIENCE & MACHINE LEARNING",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10017,74443.0,Year,II,"NEW YORK, NY",2019
557,CERTIFIED,2019-03-04,H-1B,LEAD DATA SCIENTIST,Y,ICUEMOTION LLC,SAN FRANCISCO,CA,94103,142501.0,Year,IV,"SAN FRANCISCO, CA",2019
558,CERTIFIED,2019-03-04,H-1B,DATA ANALYST,Y,"ROCKET TRAVEL, INC.",NEW YORK,NY,10001,74443.0,Year,II,"NEW YORK, NY",2019
559,CERTIFIED,2019-03-06,H-1B,DATA SCIENCE PROJECT MANAGER,Y,"BIZ2CREDIT, INC",NEW YORK,NY,10018,74443.0,Year,II,"NEW YORK, NY",2019
560,CERTIFIED,2019-03-06,H-1B,DATA ANALYST,Y,"SYMBIOUN TECHNOLOGIES, INC.",NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
561,CERTIFIED,2019-03-06,H-1B,DATA ENGINEER,Y,AETNA RESOURCES LLC,NEW YORK,NY,10013,74443.0,Year,II,"NEW YORK, NY",2019
562,CERTIFIED,2019-03-07,H-1B,DIRECTOR (DTP DATA ANALYST),Y,FTI CONSULTING TECHNOLOGY LLC,NEW YORK,NY,10036,74443.0,Year,II,"NEW YORK, NY",2019
563,CERTIFIED,2019-03-09,H-1B,DELIVERY DATA SCIENTIST,Y,MICROSOFT CORPORATION,NEW YORK,NY,10036,74443.0,Year,II,"NEW YORK, NY",2019
564,CERTIFIED,2019-03-09,H-1B,"ASSOCIATE, DATA ENGINEER",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10001,74443.0,Year,II,"NEW YORK, NY",2019
565,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,LAZARD FRERES & CO. LLC,NEW YORK,NY,10020,74443.0,Year,II,"NEW YORK, NY",2019
566,CERTIFIED,2019-03-11,H-1B,SR. DATA ENGINEER,Y,AETNA RESOURCES LLC,NEW YORK,NY,10013,74443.0,Year,II,"NEW YORK, NY",2019
567,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST - CONTENT SOLUTIONS,Y,"MOODY'S ANALYTICS, INC.",NEW YORK,NY,10007,97843.0,Year,III,"NEW YORK, NY",2019
568,CERTIFIED,2019-03-12,H-1B,DATA ANALYST,Y,CAPTAIN CAPITAL MANAGEMENT LLC,NEW YORK,NY,10036,51064.0,Year,I,"NEW YORK, NY",2019
569,CERTIFIED,2019-03-13,H-1B,DATABASE MANAGER,Y,"HAVER ANALYTICS, INC.",NEW YORK,NY,10165,51064.0,Year,I,"NEW YORK, NY",2019
570,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,LAZARD FRERES & CO. LLC,NEW YORK,NY,10020,74443.0,Year,II,"NEW YORK, NY",2019
571,CERTIFIED,2019-03-13,H-1B,BUSINESS DATA ANALYST,Y,"CERTIK, LLC",NEW YORK,NY,10017,74443.0,Year,II,"NEW YORK, NY",2019
572,CERTIFIED,2019-03-13,H-1B,DATA ANALYST,Y,FUTRAN SOLUTIONS INC.,LOS ANGELES,CA,90010,63232.0,Year,II,"LOS ANGELES, CA",2019
573,CERTIFIED,2019-03-13,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
574,CERTIFIED,2019-03-14,H-1B,DATA ACQUISITION ANALYST,Y,OFF MARKET DATA INC.,NEW YORK,NY,10012,74443.0,Year,II,"NEW YORK, NY",2019
575,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"COEDITION, INC.",NEW YORK,NY,10011,74443.0,Year,II,"NEW YORK, NY",2019
576,CERTIFIED,2019-03-14,H-1B,ECOMMERCE DATA WAREHOUSE ASSOCIATE,Y,"PEPSICO, INC.",NEW YORK,NY,10017,74443.0,Year,II,"NEW YORK, NY",2019
577,CERTIFIED,2019-03-14,H-1B,ASSOCIATE DATA ANALYST,Y,"COLLECTIVE HEALTH, INC.",SAN FRANCISCO,CA,94107,94266.0,Year,II,"SAN FRANCISCO, CA",2019
578,CERTIFIED,2019-03-18,H-1B,DATA ANALYST,Y,"SYMBIOUN TECHNOLOGIES, INC.",NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
579,CERTIFIED,2019-03-18,H-1B,DATA SCIENTIST,Y,ADVANCED ASSESSMENT SYSTEMS INC,NEW YORK,NY,10011,74443.0,Year,II,"NEW YORK, NY",2019
580,CERTIFIED,2019-03-18,H-1B,LEAD MARKETING DATA ANALYST,Y,CROSSIX SOLUTIONS INC.,NEW YORK,NY,10018,74443.0,Year,II,"NEW YORK, NY",2019
581,CERTIFIED,2019-03-18,H-1B,LEAD MARKETING DATA ANALYST,Y,CROSSIX SOLUTIONS INC.,NEW YORK,NY,10018,74443.0,Year,II,"NEW YORK, NY",2019
582,CERTIFIED,2019-03-18,H-1B,LEAD MARKETING DATA ANALYST,Y,CROSSIX SOLUTIONS INC.,NEW YORK,NY,10018,74443.0,Year,II,"NEW YORK, NY",2019
583,CERTIFIED,2019-03-19,H-1B,DATA ENGINEER,Y,SUPERLOGIX INC,NEW YORK,NY,10011,74443.0,Year,II,"NEW YORK, NY",2019
584,CERTIFIED,2019-03-19,H-1B,DATA ANALYST,Y,KBRA ANALYTICS INC.,NEW YORK,NY,10022,51064.0,Year,I,"NEW YORK, NY",2019
585,CERTIFIED,2019-03-19,H-1B,"NON-OFFICER, BIG DATA BUSINESS ANALYST",Y,UBS FINANCIAL SERVICES INC.,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
586,CERTIFIED,2019-03-20,H-1B,"ANALYST, DATA ENGINEER (15-1199.08)",Y,BARCLAYS SERVICES CORP.,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
587,CERTIFIED,2019-03-20,H-1B,"ANALYST, CLIENT DATA SCIENCE (15-1199.08)",Y,"PACIFIC INVESTEMENT MANAGEMENT COMPANY, LLC",NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
588,CERTIFIED,2019-03-20,H-1B,DATA ENGINEER,Y,KEANE SOFT INC.,NEW YORK,NY,10005,74443.0,Year,II,"NEW YORK, NY",2019
589,CERTIFIED,2019-03-20,H-1B,DATA ANALYST,Y,GALAXY3 LLC,NEW YORK,NY,10016,51064.0,Year,I,"NEW YORK, NY",2019
590,CERTIFIED,2019-03-20,H-1B,"ASSOCIATE, MACHINE LEARNING DATA SCIENTIST MODELER",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10001,74443.0,Year,II,"NEW YORK, NY",2019
591,CERTIFIED,2019-03-20,H-1B,BUSINESS DATA ANALYST,Y,"AITA CONSULTING SERVICES, INC.",NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
592,CERTIFIED,2019-03-21,H-1B,DATA ANALYST (20012.3267.1),Y,"UNITED HEALTHCARE SERVICES, INC.",LOS ANGELES,CA,90045,101982.0,Year,IV,"LOS ANGELES, CA",2019
593,CERTIFIED,2019-03-21,H-1B,DATA ANALYST,Y,KEANE SOFT INC.,NEW YORK,NY,10005,74443.0,Year,II,"NEW YORK, NY",2019
594,CERTIFIED,2019-03-21,H-1B,"MANAGER SALES, DATA & INSIGHTS",Y,APPYNEST INC.,NEW YORK,NY,10009,51064.0,Year,I,"NEW YORK, NY",2019
595,CERTIFIED,2019-03-21,H-1B,DATA MODELER,Y,"INFOOBJECTS, INC",SAN FRANCISCO,CA,94105,94266.0,Year,II,"SAN FRANCISCO, CA",2019
596,CERTIFIED,2019-03-21,H-1B,BUSINESS DATA ANALYST,Y,"AITA CONSULTING SERVICES, INC.",NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
597,CERTIFIED,2019-03-22,H-1B,DATA ENGINEER,Y,ROBOTICS TECHNOLOGIES LLC,LOS ANGELES,CA,91755,63232.0,Year,II,"LOS ANGELES, CA",2019
598,CERTIFIED,2019-03-22,H-1B,"DATA ENGINEER, AUTOMATION",Y,QUEST ANALYTICS INC.,SAN FRANCISCO,CA,94103,94266.0,Year,II,"SAN FRANCISCO, CA",2019
599,CERTIFIED,2019-03-22,H-1B,NETWORK DATA SCIENTIST,Y,"SG AMERICAS OPERATIONAL SERVICES, INC.",NEW YORK,NY,10167,74443.0,Year,II,"NEW YORK, NY",2019
600,CERTIFIED,2019-03-22,H-1B,DATA ENGINEER,Y,"PROCLIVITY MEDIA, INC.",NEW YORK,NY,10011,74443.0,Year,II,"NEW YORK, NY",2019
601,CERTIFIED,2019-03-25,H-1B,DATAWAREHOUSE SPECIALIST,Y,ADROIT ASSOCIATES INC,NEW YORK,NY,10004,74443.0,Year,II,"NEW YORK, NY",2019
602,DENIED,2019-03-25,H-1B,BUSINESS DATA ANALYST,Y,KGK JEWELS LLC,NEW YORK,NY,10018,58968.0,Year,I,"NEW YORK, NY",2019
603,CERTIFIED,2019-03-26,H-1B,LEAD DATA SCIENTIST,Y,SG ANALYTICS,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
604,CERTIFIED,2019-03-26,H-1B,LEAD DATA SCIENTIST,Y,SG ANALYTICS,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
605,CERTIFIED,2019-03-26,H-1B,DATA ANALYST,Y,"SHIFT TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,94266.0,Year,II,"SAN FRANCISCO, CA",2019
606,CERTIFIED,2019-03-26,H-1B,PRODUCT DATA ANALYST,Y,"HOLOBUILDER, INC.",SAN FRANCISCO,CA,94103,70158.0,Year,I,"SAN FRANCISCO, CA",2019
607,CERTIFIED,2019-03-27,H-1B,CUSTOMER SERVICE DATA ANALYST,Y,"MOLEKULE, INC.",SAN FRANCISCO,CA,94103,70158.0,Year,I,"SAN FRANCISCO, CA",2019
608,CERTIFIED,2019-03-27,H-1B,DATA WAREHOUSE SPECIALIST,Y,TATA CONSULTANCY SERVICES LIMITED,NEW YORK,NY,10019,74443.0,Year,II,"NEW YORK, NY",2019
609,CERTIFIED,2019-03-28,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10003,74443.0,Year,II,"NEW YORK, NY",2019
610,CERTIFIED,2019-03-28,H-1B,DATA GOVERNANCE CONSULTANT,Y,AGA FINCORP INC.,SAN FRANCISCO,CA,94104,94266.0,Year,II,"SAN FRANCISCO, CA",2019
611,CERTIFIED,2019-03-28,H-1B,DATA ENGINEER,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,121222.0,Year,IV,"NEW YORK, NY",2019
612,CERTIFIED,2019-03-28,H-1B,SENIOR DATA INTEGRITY ANALYST,Y,ADOBE INC.,LOS ANGELES,CA,90016,82597.0,Year,III,"LOS ANGELES, CA",2019
613,CERTIFIED,2019-03-28,H-1B,DATA ANALYST,Y,"BRAIN RESOURCE, INC.",SAN FRANCISCO,CA,94103,70158.0,Year,I,"SAN FRANCISCO, CA",2019
614,CERTIFIED,2019-03-28,H-1B,DATA ANALYST,Y,"AURA, INC.",SAN FRANCISCO,CA,94104,94266.0,Year,II,"SAN FRANCISCO, CA",2019
615,CERTIFIED,2019-03-28,H-1B,DATA ARCHITECT,Y,"INTERNATIONAL SOLUTION SOURCES, LLC",SAN FRANCISCO,CA,94105,94266.0,Year,II,"SAN FRANCISCO, CA",2019
616,CERTIFIED,2019-03-29,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,97843.0,Year,III,"NEW YORK, NY",2019
617,CERTIFIED,2019-04-02,H-1B,DATA WAREHOUSE SPECIALIST,Y,TATA CONSULTANCY SERVICES LIMITED,NEW YORK,NY,10017,74443.0,Year,II,"NEW YORK, NY",2019
618,CERTIFIED,2019-04-02,H-1B,BUSINESS DATA ANALYST,Y,KGK JEWELS LLC,NEW YORK,NY,10018,58968.0,Year,I,"NEW YORK, NY",2019
619,CERTIFIED,2019-04-02,H-1B,"SENIOR SPECIALIST, DATA GOVERNANCE - DDWG ENGAGEMENT ANALYST",Y,THE BANK OF NEW YORK MELLON,NEW YORK,NY,10286,121222.0,Year,IV,"NEW YORK, NY",2019
620,CERTIFIED,2019-04-02,H-1B,DATA ANALYST,Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10004,74443.0,Year,II,"NEW YORK, NY",2019
621,CERTIFIED,2019-04-02,H-1B,DATA ANALYST,Y,"SAVI TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94111,70158.0,Year,I,"SAN FRANCISCO, CA",2019
622,CERTIFIED,2019-04-04,H-1B,ECOMMERCE DATA REPORTING ASSOCIATE,Y,"PEPSICO, INC.",NEW YORK,NY,10017,74443.0,Year,II,"NEW YORK, NY",2019
623,CERTIFIED,2019-04-05,H-1B,DATA WAREHOUSE SPECIALIST,Y,TATA CONSULTANCY SERVICES LIMITED,NEW YORK,NY,10004,74443.0,Year,II,"NEW YORK, NY",2019
624,CERTIFIED,2019-04-16,H-1B,SENIOR DATA ANALYST,Y,"MCKINSEY & COMPANY, INC. UNITED STATES",NEW YORK,NY,10022,97843.0,Year,III,"NEW YORK, NY",2019
625,CERTIFIED,2019-04-17,H-1B,DATA SCIENTIST,Y,FACEBOOK INC.,NEW YORK,NY,10003,121222.0,Year,IV,"NEW YORK, NY",2019
626,CERTIFIED,2019-04-19,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",SAN FRANCISCO,CA,94105,118394.0,Year,III,"SAN FRANCISCO, CA",2019
627,CERTIFIED,2019-04-23,H-1B,SENIOR DATA ANALYST,Y,"INTERCOM, INC.",SAN FRANCISCO,CA,94105,142501.0,Year,IV,"SAN FRANCISCO, CA",2019
628,CERTIFIED,2019-04-24,H-1B,SENIOR DATA ENGINEER,Y,"RANDSTAD TECHNOLOGIES, LLC",NEW YORK,NY,10036,97843.0,Year,III,"NEW YORK, NY",2019
629,CERTIFIED,2019-04-25,H-1B,DATA ENGINEER,Y,FACEBOOK INC.,SAN FRANCISCO,CA,94105,94266.0,Year,II,"SAN FRANCISCO, CA",2019
630,CERTIFIED,2019-04-25,H-1B,DATA ANALYST,Y,"VST CONSULTING, INC.",LOS ANGELES,CA,90071,63232.0,Year,II,"LOS ANGELES, CA",2019
631,CERTIFIED,2019-04-29,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,97843.0,Year,III,"NEW YORK, NY",2019
632,CERTIFIED,2019-04-29,H-1B,DATA ANALYST,Y,STRYDER CORPORATION,SAN FRANCISCO,CA,94104,94266.0,Year,II,"SAN FRANCISCO, CA",2019
633,CERTIFIED,2019-05-07,H-1B,TECHNICAL LEAD OF DATA SERVICES,Y,SONY MUSIC ENTERTAINMENT,NEW YORK,NY,10010,97843.0,Year,III,"NEW YORK, NY",2019
634,CERTIFIED,2019-05-20,H-1B,BI DATA ENGINEER,Y,CYMA SYSTEMS INC,SAN FRANCISCO,CA,94103,94266.0,Year,II,"SAN FRANCISCO, CA",2019
635,CERTIFIED,2019-05-20,H-1B,BIG DATA ENGINEER,Y,CYMA SYSTEMS INC,SAN FRANCISCO,CA,94103,94266.0,Year,II,"SAN FRANCISCO, CA",2019
636,CERTIFIED,2019-05-23,H-1B,OFFERING MANAGER AND DATA SCIENTIST,Y,IBM CORPORATION,SAN FRANCISCO,CA,94105,142501.0,Year,IV,"SAN FRANCISCO, CA",2019
637,CERTIFIED,2019-05-28,H-1B,"ENGINEER II (A), DATABASE ENGINEERING",Y,"S&P GLOBAL MARKET INTELLIGENCE, INC.",NEW YORK,NY,10041,74443.0,Year,II,"NEW YORK, NY",2019
638,CERTIFIED,2019-05-28,H-1B,REMOTE SENSING TELEMETRY DATA SCIENTIST,Y,"MAPBOX, INC.",SAN FRANCISCO,CA,94105,94266.0,Year,II,"SAN FRANCISCO, CA",2019
639,CERTIFIED,2019-06-10,H-1B,DATA ENGINEER,Y,"STASH FINANCIAL, INC.",NEW YORK,NY,10018,121222.0,Year,IV,"NEW YORK, NY",2019
640,CERTIFIED,2019-06-12,H-1B,DATA ENGINEER,Y,INNOVATIVE INFORMATION TECHNOLOGIES INC.,NEW YORK,NY,10010,121222.0,Year,IV,"NEW YORK, NY",2019
641,CERTIFIED,2019-06-19,H-1B,DATABASE ENGINEER [15-1199.06] 1615.7850,Y,GOOGLE LLC,NEW YORK,NY,10011,97843.0,Year,III,"NEW YORK, NY",2019
642,CERTIFIED,2019-06-25,H-1B,DATA ENGINEER,Y,"DAILYMOTION, INC.",NEW YORK,NY,10010,97843.0,Year,III,"NEW YORK, NY",2019
643,CERTIFIED,2019-07-02,H-1B,"VP, DATA SCIENTIST (15-1199.08)",Y,"PACIFIC INVESTEMENT MANAGEMENT COMPANY, LLC",NEW YORK,NY,10019,97843.0,Year,III,"NEW YORK, NY",2019
644,CERTIFIED,2019-07-03,H-1B,IT CONSULTANT(QA ANALYST/DATABASES),Y,VENSOFT SOLUTIONS INC,LOS ANGELES,CA,90094,63232.0,Year,II,"LOS ANGELES, CA",2019
645,CERTIFIED,2019-07-05,H-1B,DATA ANALYST,Y,SUPERLOGIX INC,NEW YORK,NY,10005,74443.0,Year,II,"NEW YORK, NY",2019
646,CERTIFIED,2019-07-05,H-1B,SR. DATA ANALYST/ARCHITECT,Y,"UNIFY SOLUTIONS, INC.",NEW YORK,NY,10017,100651.0,Year,III,"NEW YORK, NY",2019
647,CERTIFIED,2019-07-09,H-1B,"SENIOR ADMINISTRATOR, DATABASE ADMINISTRATION",Y,"STANDARD & POOR'S FINANCIAL SERVICES, LLC",NEW YORK,NY,10041,123552.0,Year,IV,"NEW YORK, NY",2019
648,CERTIFIED,2019-07-09,H-1B,DATA ENGINEER,Y,"DAILYMOTION, INC.",NEW YORK,NY,10010,100651.0,Year,III,"NEW YORK, NY",2019
649,CERTIFIED,2019-07-09,H-1B,DATA ENGINEER,Y,INNOVATIVE INFORMATION TECHNOLOGIES INC.,NEW YORK,NY,10010,123552.0,Year,IV,"NEW YORK, NY",2019
650,CERTIFIED,2019-07-16,H-1B,BIG DATA ENGINEER,Y,"ERP ANALYSTS, INC",NEW YORK,NY,10001,100651.0,Year,III,"NEW YORK, NY",2019
651,CERTIFIED,2019-07-17,H-1B,DATA MANAGEMENT SENIOR ANALYST,Y,ACCENTURE LLP,NEW YORK,NY,10017,77750.0,Year,II,"NEW YORK, NY",2019
652,CERTIFIED,2019-07-22,H-1B,DATA MANAGEMENT ASSOCIATE MANAGER,Y,ACCENTURE LLP,NEW YORK,NY,10105,100651.0,Year,III,"NEW YORK, NY",2019
653,CERTIFIED,2019-07-23,H-1B,DATA ANALYST,Y,SUPERLOGIX INC,NEW YORK,NY,10005,77750.0,Year,II,"NEW YORK, NY",2019
654,CERTIFIED,2019-07-23,H-1B,"ASSOCIATE, DATA VISUALIZATION",Y,JPMORGAN CHASE &AMP; CO.,SAN FRANCISCO,CA,94107,113797.0,Year,III,"SAN FRANCISCO, CA",2019
655,CERTIFIED,2019-07-29,H-1B,"PRINCIPAL, DATA STRATEGY - POLICY & REGULATORY DATA MNGMT",Y,THE BANK OF NEW YORK MELLON,NEW YORK,NY,10286,123552.0,Year,IV,"NEW YORK, NY",2019
656,CERTIFIED,2019-08-09,H-1B,DATA ANALYST 2,Y,CAPGEMINI AMERICA INC,NEW YORK,NY,10004,77750.0,Year,II,"NEW YORK, NY",2019
657,CERTIFIED,2019-08-16,H-1B,SR. MARKETING DATA ANALYST,Y,"ZENDESK, INC.",SAN FRANCISCO,CA,94103,113797.0,Year,III,"SAN FRANCISCO, CA",2019
658,CERTIFIED,2019-08-19,H-1B,"SENIOR SOFTWARE ENGINEER, DATA",Y,"VUNGLE, INC.",SAN FRANCISCO,CA,94111,135013.0,Year,IV,"SAN FRANCISCO, CA",2019
659,CERTIFIED,2019-08-21,H-1B,"SENIOR ADMINISTRATOR, DATABASE ADMINISTRATION",Y,"STANDARD & POOR'S FINANCIAL SERVICES, LLC",NEW YORK,NY,10041,123552.0,Year,IV,"NEW YORK, NY",2019
660,CERTIFIED,2019-08-22,H-1B,BSA/AML AND SANCTIONS COMPLIANCE SYSTEMS & DATA ANALYST,Y,RABO DIVERSIFIED SERVICES LLC,NEW YORK,NY,10167,123552.0,Year,IV,"NEW YORK, NY",2019
661,CERTIFIED,2019-08-27,H-1B,SENIOR DATA ENGINEER,Y,"GEMINI TRUST COMPANY, LLC",NEW YORK,NY,10010,123552.0,Year,IV,"NEW YORK, NY",2019
662,CERTIFIED,2019-08-29,H-1B,SENIOR TEST DATA MANAGEMENT ARCHITECT,Y,CITY NATIONAL BANK,LOS ANGELES,CA,90071,67475.0,Year,II,"LOS ANGELES, CA",2019
663,CERTIFIED,2019-09-03,H-1B,SENIOR DATA ANALYST,Y,"HOTWIRE, INC.",SAN FRANCISCO,CA,94104,106683.0,Year,IV,"SAN FRANCISCO, CA",2019
664,CERTIFIED,2019-09-11,H-1B,"DIRECTOR, DATA MANAGEMENT",Y,"S&P GLOBAL MARKET INTELLIGENCE, INC.",NEW YORK,NY,10041,123552.0,Year,IV,"NEW YORK, NY",2019
665,CERTIFIED,2019-09-11,H-1B,SENIOR DATA ANALYST,Y,ENTERTAINMENT BENEFITS GROUP LLC,NEW YORK,NY,10018,100651.0,Year,III,"NEW YORK, NY",2019
666,CERTIFIED,2019-09-16,H-1B,DATA ENGINEER,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,100651.0,Year,III,"NEW YORK, NY",2019
667,CERTIFIED,2019-09-23,H-1B,SENIOR MARKETING DATA SCIENTIST,Y,"MOLEKULE, INC.",SAN FRANCISCO,CA,94103,135013.0,Year,IV,"SAN FRANCISCO, CA",2019
668,CERTIFIED-WITHDRAWN,2019-01-29,H-1B,DATA SCIENCE ACTUARY,Y,ASCOT UNDERWRITING INC.,NEW YORK,NY,10036,146744.0,Year,III,"NEW YORK, NY",2019
669,CERTIFIED,2019-02-27,H-1B,DATA ANALYST,Y,IMMUNITY COMMA INC DOT,NEW YORK,NY,10023,67891.0,Year,II,"NEW YORK, NY",2019
670,CERTIFIED,2019-03-01,H-1B,DATA ENGINEER,Y,"BLUE APRON, LLC",NEW YORK,NY,10010,80974.0,Year,III,"NEW YORK, NY",2019
671,CERTIFIED,2019-03-12,H-1B,DATA CLINIC DATA SCIENTIST,Y,"TWO SIGMA INVESTMENTS, LP",NEW YORK,NY,10013,94078.0,Year,IV,"NEW YORK, NY",2019
672,CERTIFIED,2019-03-15,H-1B,FRONT OFFICE APPLICATIONS DATA SCIENTIST,Y,RBC CAPITAL MARKETS LLC,NEW YORK,NY,10281,80974.0,Year,III,"NEW YORK, NY",2019
673,CERTIFIED,2019-03-20,H-1B,DATA SCIENCE ANALYST,Y,"KENSHO TECHNOLOGIES, LLC",NEW YORK,NY,10007,67891.0,Year,II,"NEW YORK, NY",2019
674,CERTIFIED,2019-03-22,H-1B,"VICE PRESIDENT, DATA SCIENTIST MANAGER",Y,JPMORGAN CHASE & CO.,NEW YORK,NY,10017,80974.0,Year,III,"NEW YORK, NY",2019
675,WITHDRAWN,2019-02-27,H-1B,DATA OPERATIONS ANALYST,Y,ITEMIZE CORP.,NEW YORK,NY,10019,61360.0,Year,I,"NEW YORK, NY",2019
676,WITHDRAWN,2019-03-18,H-1B,PRODUCT AND DATA ANALYTICS MANAGER,Y,BOK SOLUTIONS INC.,NEW YORK,NY,10017,83866.0,Year,II,"NEW YORK, NY",2019
677,WITHDRAWN,2019-05-21,H-1B,SENIOR DATA SCIENTIST,Y,IBM INDIA PRIVATE LIMITED,NEW YORK,NY,10016,106350.0,Year,III,"NEW YORK, NY",2019
678,CERTIFIED,2019-01-11,H-1B,"SENIOR MANAGER, DATA SCIENCE AND ANALYTICS",Y,ADOBE INC.,SAN FRANCISCO,CA,94103,112362.0,Year,III,"SAN FRANCISCO, CA",2019
679,CERTIFIED,2019-01-14,H-1B,PLAYER SUPPORT DATA ANALYST,Y,"NIANTIC, INC",SAN FRANCISCO,CA,94111,94266.0,Year,II,"SAN FRANCISCO, CA",2019
680,CERTIFIED,2019-01-18,H-1B,DATA SCIENTIST,Y,IBM CORPORATION,NEW YORK,NY,10016,83866.0,Year,II,"NEW YORK, NY",2019
681,CERTIFIED,2019-02-06,H-1B,SENIOR DATA ANALYST,Y,SCHIRESON ASSOCIATES LLC,NEW YORK,NY,10018,83866.0,Year,II,"NEW YORK, NY",2019
682,CERTIFIED,2019-02-13,H-1B,DATA SCIENTIST,Y,TURO INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
683,CERTIFIED,2019-02-13,H-1B,"MANAGER, DATA ACQUISITION & ANALYSIS",Y,"NBCUNIVERSAL MEDIA, LLC",NEW YORK,NY,10020,83866.0,Year,II,"NEW YORK, NY",2019
684,CERTIFIED,2019-02-13,H-1B,DATA ANALYST I,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,112362.0,Year,III,"SAN FRANCISCO, CA",2019
685,CERTIFIED,2019-02-14,H-1B,DATA SCIENTIST MACHINE LEARNING ENGINEER,Y,IBM CORPORATION,NEW YORK,NY,10003,83866.0,Year,II,"NEW YORK, NY",2019
686,CERTIFIED,2019-02-18,H-1B,DATA SCIENTIST,Y,IBM CORPORATION,NEW YORK,NY,10016,83866.0,Year,II,"NEW YORK, NY",2019
687,CERTIFIED,2019-02-18,H-1B,DATA SCIENTIST MACHINE LEARNING ENGINEER,Y,IBM CORPORATION,NEW YORK,NY,10003,83866.0,Year,II,"NEW YORK, NY",2019
688,CERTIFIED,2019-02-19,H-1B,DATA ANALYST,Y,TURO INC.,SAN FRANCISCO,CA,94105,69514.0,Year,I,"SAN FRANCISCO, CA",2019
689,CERTIFIED,2019-02-19,H-1B,DATA ANALYST,Y,NEUTRON HOLDINGS INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
690,CERTIFIED,2019-02-19,H-1B,DATA ANALYST,Y,NEUTRON HOLDINGS INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
691,CERTIFIED,2019-02-19,H-1B,DATA ANALYST,Y,NEUTRON HOLDINGS INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
692,CERTIFIED,2019-02-19,H-1B,SENIOR DATA ANALYST,Y,NEUTRON HOLDINGS INC.,SAN FRANCISCO,CA,94105,90938.0,Year,II,"SAN FRANCISCO, CA",2019
